#                                                                                     --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                 accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#         ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
NC_011149.1:3988720-3990090|- -            457 47034at91347         -            399  1.1e-196  651.5   0.7   1   1  3.3e-199  1.4e-196  651.3   0.7     1   394     7   443     7   454 0.92 NC_011149.1_3724 # 3988720 # 3990090 # -1 # ID=1_3724;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.534
NC_011149.1:275149-276174|+   -            342 47034at91347         -            399   1.1e-06   25.9  18.1   1   2   2.4e-08     1e-05   22.7  13.8   227   385   109   257   104   266 0.81 NC_011149.1_237 # 275149 # 276174 # 1 # ID=1_237;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.520
NC_011149.1:275149-276174|+   -            342 47034at91347         -            399   1.1e-06   25.9  18.1   2   2     0.034        14    2.5   0.2   224   260   255   292   252   296 0.80 NC_011149.1_237 # 275149 # 276174 # 1 # ID=1_237;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.520
NC_011149.1:3488496-3489050|+ -            185 47034at91347         -            399   5.2e-06   23.7   5.1   1   2   0.00055      0.23    8.4   0.2   248   297    15    66    12    72 0.59 NC_011149.1_3256 # 3488496 # 3489050 # 1 # ID=1_3256;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.505
NC_011149.1:3488496-3489050|+ -            185 47034at91347         -            399   5.2e-06   23.7   5.1   2   2   1.6e-06   0.00065   16.8   1.0   228   278    81   131    75   139 0.85 NC_011149.1_3256 # 3488496 # 3489050 # 1 # ID=1_3256;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.505
NC_011149.1:2155347-2155835|- -            163 47034at91347         -            399   9.4e-06   22.8   3.8   1   2    0.0037       1.5    5.7   0.1   223   262    59   100    40   107 0.66 NC_011149.1_2035 # 2155347 # 2155835 # -1 # ID=1_2035;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.566
NC_011149.1:2155347-2155835|- -            163 47034at91347         -            399   9.4e-06   22.8   3.8   2   2   5.2e-07   0.00021   18.4   0.7   230   265   111   146   103   158 0.89 NC_011149.1_2035 # 2155347 # 2155835 # -1 # ID=1_2035;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.566
NC_011149.1:259034-259858|-   -            275 47034at91347         -            399   4.9e-05   20.5   0.4   1   1   1.6e-07   6.7e-05   20.0   0.4   310   392   133   218   103   223 0.79 NC_011149.1_224 # 259034 # 259858 # -1 # ID=1_224;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.537
NC_011149.1:1354262-1355170|+ -            303 47034at91347         -            399    0.0012   15.9   0.1   1   3   0.00018     0.074   10.0   0.0     3    38    12    50    10    74 0.75 NC_011149.1_1250 # 1354262 # 1355170 # 1 # ID=1_1250;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.495
NC_011149.1:1354262-1355170|+ -            303 47034at91347         -            399    0.0012   15.9   0.1   2   3     0.018       7.4    3.4   0.0    53    90   104   141    78   187 0.74 NC_011149.1_1250 # 1354262 # 1355170 # 1 # ID=1_1250;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.495
NC_011149.1:1354262-1355170|+ -            303 47034at91347         -            399    0.0012   15.9   0.1   3   3      0.95   3.9e+02   -2.2   0.0   161   184   237   260   214   274 0.83 NC_011149.1_1250 # 1354262 # 1355170 # 1 # ID=1_1250;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.495
